Entity,Code,Year,Annual CO2 emissions from gas
Moldova,MDA,2006,2359616
Moldova,MDA,2007,2176416
Moldova,MDA,2008,2040848
Moldova,MDA,2009,1875968
Moldova,MDA,2010,1982224
Moldova,MDA,2011,1916272
Moldova,MDA,2012,1824672
Moldova,MDA,2013,1722080
Moldova,MDA,2014,1751392
Moldova,MDA,2015,1681776
Moldova,MDA,2016,1727042
Moldova,MDA,2017,1725744
Moldova,MDA,2018,2003655
Moldova,MDA,2019,1882745
Morocco,MAR,1953,7328
Morocco,MAR,1954,14656
Morocco,MAR,1955,14656
Morocco,MAR,1956,14641
Morocco,MAR,1957,7319
Morocco,MAR,1958,3668
Morocco,MAR,1959,7328
Morocco,MAR,1960,18320
Morocco,MAR,1961,18302
Morocco,MAR,1962,18342
Morocco,MAR,1963,21984
Morocco,MAR,1964,21984
Morocco,MAR,1965,21984
Morocco,MAR,1966,25648
Morocco,MAR,1967,21984
Morocco,MAR,1968,21984
Morocco,MAR,1969,80608
Morocco,MAR,1970,91600
Morocco,MAR,1971,98884
Morocco,MAR,1972,106304
Morocco,MAR,1973,135568
Morocco,MAR,1974,120912
Morocco,MAR,1975,146512
Morocco,MAR,1976,164880
Morocco,MAR,1977,131942
Morocco,MAR,1978,161171
Morocco,MAR,1979,142929
Morocco,MAR,1980,128240
Morocco,MAR,1981,183200
Morocco,MAR,1982,150224
Morocco,MAR,1983,161216
Morocco,MAR,1984,161183
Morocco,MAR,1985,164880
Morocco,MAR,1986,175838
Morocco,MAR,1987,142870
Morocco,MAR,1988,161216
Morocco,MAR,1989,117267
Morocco,MAR,1990,109920
Morocco,MAR,1991,73291
Morocco,MAR,1992,47625
Morocco,MAR,1993,47626
Morocco,MAR,1994,43968
Morocco,MAR,1995,25651
Morocco,MAR,1996,32980
Morocco,MAR,1997,65944
Morocco,MAR,1998,65952
Morocco,MAR,1999,76944
Morocco,MAR,2000,87936
Morocco,MAR,2001,84272
Morocco,MAR,2002,84264
Morocco,MAR,2003,80608
Morocco,MAR,2004,98928
Morocco,MAR,2005,868368
Morocco,MAR,2006,1095450
Morocco,MAR,2007,1242188
Morocco,MAR,2008,1113856
Morocco,MAR,2009,1209120
Morocco,MAR,2010,1304384
Morocco,MAR,2011,1637808
Morocco,MAR,2012,2396408
Morocco,MAR,2013,2348624
Morocco,MAR,2014,2245891
Morocco,MAR,2015,2323119
Morocco,MAR,2016,2363280
Morocco,MAR,2017,2344960
Morocco,MAR,2018,2119275
Morocco,MAR,2019,2008226
Mozambique,MOZ,2001,3664
Mozambique,MOZ,2002,3673
Mozambique,MOZ,2003,3664
Mozambique,MOZ,2004,7328
Mozambique,MOZ,2005,139232
Mozambique,MOZ,2006,161216
Mozambique,MOZ,2007,69501
Mozambique,MOZ,2008,117443
Mozambique,MOZ,2009,150224
Mozambique,MOZ,2010,153888
Mozambique,MOZ,2011,183200
Mozambique,MOZ,2012,172208
Mozambique,MOZ,2013,355408
Mozambique,MOZ,2014,1326368
Mozambique,MOZ,2015,1741410
Mozambique,MOZ,2016,1319040
Mozambique,MOZ,2017,1395984
Mozambique,MOZ,2018,1424742
Mozambique,MOZ,2019,1583577
Myanmar,MMR,1950,3664
Myanmar,MMR,1951,3649
Myanmar,MMR,1952,7328
Myanmar,MMR,1953,10992
Myanmar,MMR,1954,10992
Myanmar,MMR,1955,10992
Myanmar,MMR,1956,14656
Myanmar,MMR,1957,10992
Myanmar,MMR,1958,18320
Myanmar,MMR,1959,10992
Myanmar,MMR,1960,40304
Myanmar,MMR,1961,29312
Myanmar,MMR,1962,32976
Myanmar,MMR,1963,29312
Myanmar,MMR,1964,7328
Myanmar,MMR,1965,14656
Myanmar,MMR,1966,21984
Myanmar,MMR,1967,14656
Myanmar,MMR,1968,21984
Myanmar,MMR,1969,32976
Myanmar,MMR,1970,109833
Myanmar,MMR,1971,128240
Myanmar,MMR,1972,197856
Myanmar,MMR,1973,194192
Myanmar,MMR,1974,201520
Myanmar,MMR,1975,351463
Myanmar,MMR,1976,483648
Myanmar,MMR,1977,447008
Myanmar,MMR,1978,523952
Myanmar,MMR,1979,538608
Myanmar,MMR,1980,652625
Myanmar,MMR,1981,809218
Myanmar,MMR,1982,945931
Myanmar,MMR,1983,989280
Myanmar,MMR,1984,1326368
Myanmar,MMR,1985,1791696
Myanmar,MMR,1986,2081152
Myanmar,MMR,1987,2143440
Myanmar,MMR,1988,2108678
Myanmar,MMR,1989,2147104
Myanmar,MMR,1990,1740400
Myanmar,MMR,1991,1641472
Myanmar,MMR,1992,1615824
Myanmar,MMR,1993,1993216
Myanmar,MMR,1994,2491520
Myanmar,MMR,1995,2788304
Myanmar,MMR,1996,3026464
Myanmar,MMR,1997,3269890
Myanmar,MMR,1998,3149608
Myanmar,MMR,1999,2978832
Myanmar,MMR,2000,2739675
Myanmar,MMR,2001,2224048
Myanmar,MMR,2002,2300992
Myanmar,MMR,2003,3056918
Myanmar,MMR,2004,5157387
Myanmar,MMR,2005,5455696
Myanmar,MMR,2006,6135444
Myanmar,MMR,2007,6166512
Myanmar,MMR,2008,3649344
Myanmar,MMR,2009,5424673
Myanmar,MMR,2010,4141478
Myanmar,MMR,2011,5496000
Myanmar,MMR,2012,3577163
Myanmar,MMR,2013,4202608
Myanmar,MMR,2014,4829152
Myanmar,MMR,2015,10847308
Myanmar,MMR,2016,8079120
Myanmar,MMR,2017,8463840
Myanmar,MMR,2018,8368075
Myanmar,MMR,2019,7619589
Netherlands,NLD,1948,10991
Netherlands,NLD,1949,10992
Netherlands,NLD,1950,14656
Netherlands,NLD,1951,14656
Netherlands,NLD,1952,29310
Netherlands,NLD,1953,43968
Netherlands,NLD,1954,175872
Netherlands,NLD,1955,256465
Netherlands,NLD,1956,296784
Netherlands,NLD,1957,285808
Netherlands,NLD,1958,366400
Netherlands,NLD,1959,447008
Netherlands,NLD,1960,648528
Netherlands,NLD,1961,879360
Netherlands,NLD,1962,963632
Netherlands,NLD,1963,1117565
Netherlands,NLD,1964,1538880
Netherlands,NLD,1965,3015472
Netherlands,NLD,1966,5719504
Netherlands,NLD,1967,10328816
Netherlands,NLD,1968,17033936
Netherlands,NLD,1969,18503200
Netherlands,NLD,1970,35345695
Netherlands,NLD,1971,45763360
Netherlands,NLD,1972,59151616
Netherlands,NLD,1973,65259504
Netherlands,NLD,1974,70052016
Netherlands,NLD,1975,71898672
Netherlands,NLD,1976,74958112
Netherlands,NLD,1977,74102390
Netherlands,NLD,1978,78043200
Netherlands,NLD,1979,84502832
Netherlands,NLD,1980,79122051
Netherlands,NLD,1981,81491024
Netherlands,NLD,1982,62682001
Netherlands,NLD,1983,66695792
Netherlands,NLD,1984,70528336
Netherlands,NLD,1985,74065932
Netherlands,NLD,1986,66977920
Netherlands,NLD,1987,69223952
Netherlands,NLD,1988,62735008
Netherlands,NLD,1989,76815760
Netherlands,NLD,1990,74009925
Netherlands,NLD,1991,82191343
Netherlands,NLD,1992,80237086
Netherlands,NLD,1993,82789772
Netherlands,NLD,1994,79634857
Netherlands,NLD,1995,81940991
Netherlands,NLD,1996,90936122
Netherlands,NLD,1997,84887734
Netherlands,NLD,1998,84140615
Netherlands,NLD,1999,82242881
Netherlands,NLD,2000,82314539
Netherlands,NLD,2001,84184553
Netherlands,NLD,2002,83254420
Netherlands,NLD,2003,83881539
Netherlands,NLD,2004,86162223
Netherlands,NLD,2005,83597109
Netherlands,NLD,2006,81053294
Netherlands,NLD,2007,78634489
Netherlands,NLD,2008,82282506
Netherlands,NLD,2009,82696100
Netherlands,NLD,2010,92493000
Netherlands,NLD,2011,80878772
Netherlands,NLD,2012,77246708
Netherlands,NLD,2013,78002357
Netherlands,NLD,2014,68103033
Netherlands,NLD,2015,68412985
Netherlands,NLD,2016,70330473
Netherlands,NLD,2017,72465966
Netherlands,NLD,2018,71237065
Netherlands,NLD,2019,74216191
New Zealand,NZL,1970,205184
New Zealand,NZL,1971,263744
New Zealand,NZL,1972,421360
New Zealand,NZL,1973,505530
New Zealand,NZL,1974,575136
New Zealand,NZL,1975,604560
New Zealand,NZL,1976,1685440
New Zealand,NZL,1977,2732850
New Zealand,NZL,1978,2689924
New Zealand,NZL,1979,2007872
New Zealand,NZL,1980,1821008
New Zealand,NZL,1981,2161760
New Zealand,NZL,1982,3861856
New Zealand,NZL,1983,4191616
New Zealand,NZL,1984,5594928
New Zealand,NZL,1985,6870000
New Zealand,NZL,1986,8237992
New Zealand,NZL,1987,7914240
New Zealand,NZL,1988,8681269
New Zealand,NZL,1989,8897476
New Zealand,NZL,1990,7167013
New Zealand,NZL,1991,7957925
New Zealand,NZL,1992,8426976
New Zealand,NZL,1993,8174728
New Zealand,NZL,1994,7634154
New Zealand,NZL,1995,7044421
New Zealand,NZL,1996,8137119
New Zealand,NZL,1997,9308805
New Zealand,NZL,1998,8060867
New Zealand,NZL,1999,9219973
New Zealand,NZL,2000,9554641
New Zealand,NZL,2001,10531237
New Zealand,NZL,2002,9953871
New Zealand,NZL,2003,8630965
New Zealand,NZL,2004,7378095
New Zealand,NZL,2005,7712375
New Zealand,NZL,2006,7710841
New Zealand,NZL,2007,8421950
New Zealand,NZL,2008,7899750
New Zealand,NZL,2009,7599960
New Zealand,NZL,2010,8495709
New Zealand,NZL,2011,7683729
New Zealand,NZL,2012,8358643
New Zealand,NZL,2013,8425619
New Zealand,NZL,2014,8636549
New Zealand,NZL,2015,8328403
New Zealand,NZL,2016,7897145
New Zealand,NZL,2017,8505352
New Zealand,NZL,2018,7393305
New Zealand,NZL,2019,8048247
Nigeria,NGA,1963,58624
Nigeria,NGA,1964,102644
Nigeria,NGA,1965,186922
Nigeria,NGA,1966,337184
Nigeria,NGA,1967,348080
Nigeria,NGA,1968,282128
Nigeria,NGA,1969,120912
Nigeria,NGA,1970,212512
Nigeria,NGA,1971,351784
Nigeria,NGA,1972,523906
Nigeria,NGA,1973,582533
Nigeria,NGA,1974,776722
Nigeria,NGA,1975,773104
Nigeria,NGA,1976,1212784
Nigeria,NGA,1977,7070495
Nigeria,NGA,1978,4975712
Nigeria,NGA,1979,2520832
Nigeria,NGA,1980,2542816
Nigeria,NGA,1981,9838387
Nigeria,NGA,1982,9837840
Nigeria,NGA,1983,4411456
Nigeria,NGA,1984,3938800
Nigeria,NGA,1985,5374806
Nigeria,NGA,1986,6331392
Nigeria,NGA,1987,6705120
Nigeria,NGA,1988,7236400
Nigeria,NGA,1989,7943552
Nigeria,NGA,1990,7478224
Nigeria,NGA,1991,9119696
Nigeria,NGA,1992,9591595
Nigeria,NGA,1993,10478186
Nigeria,NGA,1994,10269119
Nigeria,NGA,1995,10066108
Nigeria,NGA,1996,10200576
Nigeria,NGA,1997,10665904
Nigeria,NGA,1998,11028640
Nigeria,NGA,1999,11607552
Nigeria,NGA,2000,13179408
Nigeria,NGA,2001,11607552
Nigeria,NGA,2002,11889218
Nigeria,NGA,2003,20097040
Nigeria,NGA,2004,20507408
Nigeria,NGA,2005,20631270
Nigeria,NGA,2006,21617600
Nigeria,NGA,2007,22233152
Nigeria,NGA,2008,20653968
Nigeria,NGA,2009,18052528
Nigeria,NGA,2010,20195968
Nigeria,NGA,2011,28003162
Nigeria,NGA,2012,28872320
Nigeria,NGA,2013,28629639
Nigeria,NGA,2014,32675552
Nigeria,NGA,2015,32447338
Nigeria,NGA,2016,31836496
Nigeria,NGA,2017,32415408
Nigeria,NGA,2018,34330444
Nigeria,NGA,2019,35191127
North America,,1882,164880
North America,,1883,381051
North America,,1884,1172480
North America,,1885,3715296
North America,,1886,7676080
North America,,1887,11787088
North America,,1888,16773792
North America,,1889,12226768
North America,,1890,11688053
North America,,1891,8947488
North America,,1892,7775008
North America,,1893,7287696
North America,,1894,6697850
North America,,1895,7042154
North America,,1896,6847964
North America,,1897,7287643
North America,,1898,8460176
North America,,1899,10904064
North America,,1900,11541600
North America,,1901,12860640
North America,,1902,13692368
North America,,1903,14524096
North America,,1904,15161569
North America,,1905,17165840
North America,,1906,19016160
North America,,1907,19866147
North America,,1908,19664688
North America,,1909,23508224
North America,,1910,24900544
North America,,1911,25702997
North America,,1912,28304400
North America,,1913,29542832
North America,,1914,30092493
North America,,1915,31807120
North America,,1916,38182609
North America,,1917,40333250
North America,,1918,36324896
North America,,1919,37537680
North America,,1920,40600823
North America,,1921,33708800
North America,,1922,38724954
North America,,1923,50973568
North America,,1924,57616400
North America,,1925,60470843
North America,,1926,66355040
North America,,1927,73071107
North America,,1928,79248500
North America,,1929,97623738
North America,,1930,98901987
North America,,1931,86067568
North America,,1932,79665962
North America,,1933,80182976
North America,,1934,90676955
North America,,1935,98723053
North America,,1936,111609322
North America,,1937,124920664
North America,,1938,119666269
North America,,1939,128577433
North America,,1940,138733439
North America,,1941,146347765
North America,,1942,158750130
North America,,1943,176391968
North America,,1944,190985782
North America,,1945,202392282
North America,,1946,208196327
North America,,1947,229842389
North America,,1948,258023248
North America,,1949,271545992
North America,,1950,325221806
North America,,1951,382859124
North America,,1952,409928942
North America,,1953,431184946
North America,,1954,453145200
North America,,1955,489922052
North America,,1956,517960678
North America,,1957,555299546
North America,,1958,589990424
North America,,1959,617036516
North America,,1960,659412165
North America,,1961,669016952
North America,,1962,715827569
North America,,1963,754079868
North America,,1964,808776748
North America,,1965,838661597
North America,,1966,904289856
North America,,1967,949085035
North America,,1968,1014778386
North America,,1969,1099056346
North America,,1970,1146034645
North America,,1971,1187981406
North America,,1972,1217344941
North America,,1973,1212882923
North America,,1974,1163997055
North America,,1975,1092701430
North America,,1976,1122378515
North America,,1977,1095917626
North America,,1978,1123931810
North America,,1979,1174844805
North America,,1980,1164333040
North America,,1981,1133921462
North America,,1982,1072277978
North America,,1983,1031280243
North America,,1984,1067751341
North America,,1985,1049269970
North America,,1986,988606745
North America,,1987,1041235931
North America,,1988,1090928322
North America,,1989,1174746616
North America,,1990,1225655462
North America,,1991,1249437387
North America,,1992,1292254872
North America,,1993,1324508667
North America,,1994,1357707505
North America,,1995,1413366375
North America,,1996,1447647699
North America,,1997,1457876676
North America,,1998,1441476689
North America,,1999,1460131000
North America,,2000,1537272870
North America,,2001,1481561525
North America,,2002,1539749846
North America,,2003,1521196673
North America,,2004,1529566409
North America,,2005,1511484345
North America,,2006,1510898590
North America,,2007,1599613034
North America,,2008,1607368786
North America,,2009,1585974240
North America,,2010,1653965224
North America,,2011,1696238077
North America,,2012,1765097944
North America,,2013,1820287088
North America,,2014,1854159544
North America,,2015,1902778522
North America,,2016,1910234604
North America,,2017,1887817726
North America,,2018,2067159360
North America,,2019,2131579951
North America (excl. USA),,1911,615589
North America (excl. USA),,1912,809744
North America (excl. USA),,1913,1084544
North America (excl. USA),,1914,1146893
North America (excl. USA),,1915,1066160
North America (excl. USA),,1916,1348417
North America (excl. USA),,1917,1450882
North America (excl. USA),,1918,1066224
North America (excl. USA),,1919,1055232
North America (excl. USA),,1920,890391
North America (excl. USA),,1921,747456
North America (excl. USA),,1922,776809
North America (excl. USA),,1923,846384
North America (excl. USA),,1924,787760
North America (excl. USA),,1925,1297118
North America (excl. USA),,1926,1018592
North America (excl. USA),,1927,1132131
North America (excl. USA),,1928,1194464
North America (excl. USA),,1929,2161704
North America (excl. USA),,1930,2117631
North America (excl. USA),,1931,1853984
North America (excl. USA),,1932,1711153
North America (excl. USA),,1933,2081152
North America (excl. USA),,1934,1865032
North America (excl. USA),,1935,2429232
North America (excl. USA),,1936,2795850
North America (excl. USA),,1937,3979104
North America (excl. USA),,1938,4345812
North America (excl. USA),,1939,4455496
North America (excl. USA),,1940,5026751
North America (excl. USA),,1941,4814773
North America (excl. USA),,1942,4894849
North America (excl. USA),,1943,4440448
North America (excl. USA),,1944,4411518
North America (excl. USA),,1945,4715818
North America (excl. USA),,1946,5093149
North America (excl. USA),,1947,5756144
North America (excl. USA),,1948,6258458
North America (excl. USA),,1949,6477576
North America (excl. USA),,1950,6003134
North America (excl. USA),,1951,6650068
North America (excl. USA),,1952,7142338
North America (excl. USA),,1953,7843317
North America (excl. USA),,1954,9145344
North America (excl. USA),,1955,10729476
North America (excl. USA),,1956,12071548
North America (excl. USA),,1957,14654362
North America (excl. USA),,1958,19289448
North America (excl. USA),,1959,23826818
North America (excl. USA),,1960,29387365
North America (excl. USA),,1961,32602136
North America (excl. USA),,1962,39460497
North America (excl. USA),,1963,35624428
North America (excl. USA),,1964,49705013
North America (excl. USA),,1965,56056845
North America (excl. USA),,1966,62082816
North America (excl. USA),,1967,67801435
North America (excl. USA),,1968,78417538
North America (excl. USA),,1969,80973642
North America (excl. USA),,1970,86823541
North America (excl. USA),,1971,91054009
North America (excl. USA),,1972,101671597
North America (excl. USA),,1973,109403371
North America (excl. USA),,1974,111828159
North America (excl. USA),,1975,114570982
North America (excl. USA),,1976,127921283
North America (excl. USA),,1977,133029418
North America (excl. USA),,1978,143697491
North America (excl. USA),,1979,159832533
North America (excl. USA),,1980,163093744
North America (excl. USA),,1981,164002038
North America (excl. USA),,1982,169519674
North America (excl. USA),,1983,173754019
North America (excl. USA),,1984,181514739
North America (excl. USA),,1985,189293232
North America (excl. USA),,1986,171821203
North America (excl. USA),,1987,176249803
North America (excl. USA),,1988,184227554
North America (excl. USA),,1989,236326600
North America (excl. USA),,1990,192934711
North America (excl. USA),,1991,193434623
North America (excl. USA),,1992,201886183
North America (excl. USA),,1993,206329966
North America (excl. USA),,1994,212705226
North America (excl. USA),,1995,219474028
North America (excl. USA),,1996,233341600
North America (excl. USA),,1997,235478878
North America (excl. USA),,1998,241176116
North America (excl. USA),,1999,256555729
North America (excl. USA),,2000,280033297
North America (excl. USA),,2001,277292306
North America (excl. USA),,2002,295476637
North America (excl. USA),,2003,310535210
North America (excl. USA),,2004,312444124
North America (excl. USA),,2005,312550847
North America (excl. USA),,2006,328592377
North America (excl. USA),,2007,341911382
North America (excl. USA),,2008,339812837
North America (excl. USA),,2009,338453876
North America (excl. USA),,2010,345315225
North America (excl. USA),,2011,368946415
North America (excl. USA),,2012,376983534
North America (excl. USA),,2013,392815175
North America (excl. USA),,2014,398754241
North America (excl. USA),,2015,404845477
North America (excl. USA),,2016,401204391
North America (excl. USA),,2017,396025858
North America (excl. USA),,2018,414121270
North America (excl. USA),,2019,424707280
North Macedonia,MKD,1998,40316
North Macedonia,MKD,1999,76920
North Macedonia,MKD,2000,124576
North Macedonia,MKD,2001,164880
North Macedonia,MKD,2002,172208
North Macedonia,MKD,2003,150273
North Macedonia,MKD,2004,135523
North Macedonia,MKD,2005,142896
North Macedonia,MKD,2006,153888
North Macedonia,MKD,2007,194192
North Macedonia,MKD,2008,223504
North Macedonia,MKD,2009,146623
North Macedonia,MKD,2010,219745
North Macedonia,MKD,2011,252816
North Macedonia,MKD,2012,260144
North Macedonia,MKD,2013,296784
North Macedonia,MKD,2014,252816
North Macedonia,MKD,2015,230832
North Macedonia,MKD,2016,362736
North Macedonia,MKD,2017,465328
North Macedonia,MKD,2018,429190
North Macedonia,MKD,2019,499723
Norway,NOR,1975,1207824
Norway,NOR,1976,2040723
Norway,NOR,1977,3301730
Norway,NOR,1978,4205229
Norway,NOR,1979,4308939
Norway,NOR,1980,3294247
Norway,NOR,1981,3602807
Norway,NOR,1982,3397664
Norway,NOR,1983,3780365
Norway,NOR,1984,4439440
Norway,NOR,1985,3958845
Norway,NOR,1986,4825887
Norway,NOR,1987,4569680
Norway,NOR,1988,6162932
Norway,NOR,1989,6233705
Norway,NOR,1990,6360797
Norway,NOR,1991,6546861
Norway,NOR,1992,6910864
Norway,NOR,1993,7249983
Norway,NOR,1994,7841935
Norway,NOR,1995,7953156
Norway,NOR,1996,8421864
Norway,NOR,1997,9009864
Norway,NOR,1998,8415509
Norway,NOR,1999,8229815
Norway,NOR,2000,9631296
Norway,NOR,2001,10842339
Norway,NOR,2002,11122423
Norway,NOR,2003,11708606
Norway,NOR,2004,12186556
Norway,NOR,2005,12024881
Norway,NOR,2006,11993544
Norway,NOR,2007,12252788
Norway,NOR,2008,12466275
Norway,NOR,2009,13263708
Norway,NOR,2010,13360437
Norway,NOR,2011,12734630
Norway,NOR,2012,12535041
Norway,NOR,2013,12254609
Norway,NOR,2014,13047265
Norway,NOR,2015,13744979
Norway,NOR,2016,13421581
Norway,NOR,2017,13700666
Norway,NOR,2018,13419138
Norway,NOR,2019,13452252
Oceania,,1962,3664
Oceania,,1963,7328
Oceania,,1964,7328
Oceania,,1965,7328
Oceania,,1966,7328
Oceania,,1967,7328
Oceania,,1968,10992
Oceania,,1969,487312
Oceania,,1970,2960444
Oceania,,1971,4363760
Oceania,,1972,6265576
Oceania,,1973,6990810
Oceania,,1974,8284192
Oceania,,1975,8973136
Oceania,,1976,10944368
Oceania,,1977,13783690
Oceania,,1978,16492212
Oceania,,1979,17294080
Oceania,,1980,19492186
Oceania,,1981,22522608
Oceania,,1982,26391792
Oceania,,1983,26981696
Oceania,,1984,29645424
Oceania,,1985,37017392
Oceania,,1986,36329880
Oceania,,1987,36885903
Oceania,,1988,38366997
Oceania,,1989,39242724
Oceania,,1990,41772826
Oceania,,1991,40894139
Oceania,,1992,42547421
Oceania,,1993,43998361
Oceania,,1994,44831039
Oceania,,1995,47065932
Oceania,,1996,48169837
Oceania,,1997,50610287
Oceania,,1998,51826251
Oceania,,1999,55031617
Oceania,,2000,56436454
Oceania,,2001,60195187
Oceania,,2002,60971841
Oceania,,2003,58606974
Oceania,,2004,60161555
Oceania,,2005,62482328
Oceania,,2006,63800089
Oceania,,2007,69730795
Oceania,,2008,69976290
Oceania,,2009,71013130
Oceania,,2010,73051294
Oceania,,2011,74467733
Oceania,,2012,76324183
Oceania,,2013,78047122
Oceania,,2014,80785718
Oceania,,2015,80942367
Oceania,,2016,83558612
Oceania,,2017,85875923
Oceania,,2018,87747018
Oceania,,2019,90105600
Oman,OMN,1978,754429
Oman,OMN,1979,1270805
Oman,OMN,1980,1612160
Oman,OMN,1981,1187136
Oman,OMN,1982,1568192
Oman,OMN,1983,2022528
Oman,OMN,1984,2953184
Oman,OMN,1985,3674992
Oman,OMN,1986,4486402
Oman,OMN,1987,4475674
Oman,OMN,1988,4726560
Oman,OMN,1989,4455424
Oman,OMN,1990,4202608
Oman,OMN,1991,4457683
Oman,OMN,1992,6256371
Oman,OMN,1993,7588144
Oman,OMN,1994,8416208
Oman,OMN,1995,6875730
Oman,OMN,1996,6382688
Oman,OMN,1997,7496544
Oman,OMN,1998,8839252
Oman,OMN,1999,9753568
Oman,OMN,2000,11028640
Oman,OMN,2001,12133707
Oman,OMN,2002,15314072
Oman,OMN,2003,16817760
Oman,OMN,2004,15370480
Oman,OMN,2005,18891584
Oman,OMN,2006,20624656
Oman,OMN,2007,21716528
Oman,OMN,2008,28691611
Oman,OMN,2009,28732019
Oman,OMN,2010,34108176
Oman,OMN,2011,39114177
Oman,OMN,2012,41636626
Oman,OMN,2013,45632389
Oman,OMN,2014,44967332
Oman,OMN,2015,48248350
Oman,OMN,2016,48254880
Oman,OMN,2017,47496432
Oman,OMN,2018,50813324
Oman,OMN,2019,50883411
Pakistan,PAK,1955,61659
Pakistan,PAK,1956,306839
Pakistan,PAK,1957,455873
Pakistan,PAK,1958,566783
Pakistan,PAK,1959,690119
Pakistan,PAK,1960,1000644
Pakistan,PAK,1961,1214922
Pakistan,PAK,1962,1499546
Pakistan,PAK,1963,1882202
Pakistan,PAK,1964,2363456
Pakistan,PAK,1965,2800403
Pakistan,PAK,1966,3170513
Pakistan,PAK,1967,3695989
Pakistan,PAK,1968,4153124
Pakistan,PAK,1969,5086269
Pakistan,PAK,1970,4147558
Pakistan,PAK,1971,4339144
Pakistan,PAK,1972,5408064
Pakistan,PAK,1973,6172710
Pakistan,PAK,1974,7005568
Pakistan,PAK,1975,7599136
Pakistan,PAK,1976,7983856
Pakistan,PAK,1977,8866880
Pakistan,PAK,1978,9083056
Pakistan,PAK,1979,9742576
Pakistan,PAK,1980,11534272
Pakistan,PAK,1981,13395584
Pakistan,PAK,1982,13843950
Pakistan,PAK,1983,14575392
Pakistan,PAK,1984,14602289
Pakistan,PAK,1985,15473072
Pakistan,PAK,1986,16231520
Pakistan,PAK,1987,16785934
Pakistan,PAK,1988,18245571
Pakistan,PAK,1989,20950752
Pakistan,PAK,1990,23117415
Pakistan,PAK,1991,23983252
Pakistan,PAK,1992,25514808
Pakistan,PAK,1993,26948720
Pakistan,PAK,1994,28538896
Pakistan,PAK,1995,28110208
Pakistan,PAK,1996,30402688
Pakistan,PAK,1997,32217552
Pakistan,PAK,1998,32383652
Pakistan,PAK,1999,34475840
Pakistan,PAK,2000,36368864
Pakistan,PAK,2001,37856448
Pakistan,PAK,2002,44770416
Pakistan,PAK,2003,54912368
Pakistan,PAK,2004,60778432
Pakistan,PAK,2005,63497120
Pakistan,PAK,2006,63755649
Pakistan,PAK,2007,64951728
Pakistan,PAK,2008,65754144
Pakistan,PAK,2009,66988912
Pakistan,PAK,2010,63123392
Pakistan,PAK,2011,65959328
Pakistan,PAK,2012,64178624
Pakistan,PAK,2013,63720624
Pakistan,PAK,2014,62249888
Pakistan,PAK,2015,65310800
Pakistan,PAK,2016,66424656
Pakistan,PAK,2017,71689824
Pakistan,PAK,2018,76701524
Pakistan,PAK,2019,80355861
Panama,PAN,1986,98928
Panama,PAN,1987,98928
Panama,PAN,1988,106256
Panama,PAN,1989,102443
Panama Canal Zone,,1950,7328
Panama Canal Zone,,1951,7328
Panama Canal Zone,,1952,7328
Panama Canal Zone,,1953,7075
Panama Canal Zone,,1954,3664
Panama Canal Zone,,1955,3838
Panama Canal Zone,,1956,3664
Panama Canal Zone,,1957,3664
Panama Canal Zone,,1958,3596
Panama Canal Zone,,1959,3621
Papua New Guinea,PNG,1990,149969
Papua New Guinea,PNG,1991,149971
Papua New Guinea,PNG,1992,149973
Papua New Guinea,PNG,1993,153631
Papua New Guinea,PNG,1994,164880
Papua New Guinea,PNG,1995,190528
Papua New Guinea,PNG,1996,267472
Papua New Guinea,PNG,1997,227168
Papua New Guinea,PNG,1998,263808
Papua New Guinea,PNG,1999,234496
Papua New Guinea,PNG,2000,245488
